graphe_run,longueur_predit,true_hits,nombre_noeud_touve,f1_score,mean,Truehits,Noeud_predit
26,26,10,9,0.50000,0.35698,"{1: {229, 421, 41, 11, 812, 109, 244, 694, 24, 510}}","{11, 523, 272, 155, 27, 421, 40, 41, 812, 305, 694, 322, 967, 79, 207, 85, 220, 355, 228, 229, 360, 618, 109, 244, 125, 510}"
