graphe_run,longueur_predit,true_hits,nombre_noeud_touve,f1_score,mean,Truehits,Noeud_predit
21,30,10,5,0.25000,0.36697,"{1: {897, 547, 12, 719, 817, 310, 23, 312, 91, 703}}","{129, 897, 390, 391, 137, 12, 17, 657, 281, 25, 410, 158, 30, 415, 671, 163, 547, 703, 839, 75, 76, 719, 80, 851, 220, 221, 862, 499, 756, 637}"
