graphe_run,longueur_predit,true_hits,nombre_noeud_touve,f1_score,mean,Truehits,Noeud_predit
22,11,10,0,0.00000,0.35029,"{1: {994, 548, 166, 841, 428, 685, 176, 309, 439, 890}}","{8, 329, 393, 531, 277, 279, 152, 89, 122, 283, 28}"
